clase_es,clase_en,codigo_clase,modo,categoria_legible,resultado_legible,nota
Guardabosques,Forester,forester,mesa de crafteo normal,Envejecido de madera,Carvedlog acacia envejecido middle liso vertical ×1,—
Guardabosques,Forester,forester,mesa de crafteo normal,Envejecido de madera,Carvedlog acacia envejecido parte superior liso vertical ×1,—
Guardabosques,Forester,forester,mesa de crafteo normal,Envejecido de madera,Carvedlog acacia envejecido part fancy vertical ×1,—
Guardabosques,Forester,forester,mesa de crafteo normal,Envejecido de madera,Tablones ébano envejecido vertical ×8,—
Guardabosques,Forester,forester,mesa de crafteo normal,Envejecido de madera,Tablones ébano podrido vertical ×8,—
Guardabosques,Forester,forester,mesa de crafteo normal,Envejecido de madera,Tronco colocado envejecido vertical ×8,—
Guardabosques,Forester,forester,mesa de crafteo normal,Envejecido de madera,Tronco sin corteza muy envejecido vertical ×8,—
Guardabosques,Forester,forester,mesa de crafteo normal,Envejecido de madera,Tronco sin corteza podrido vertical ×8,—
Guardabosques,Forester,forester,mesa de crafteo normal,Envejecido de madera,Tronco sin corteza muy podrido vertical ×8,—
Guardabosques,Forester,forester,mesa de crafteo normal,Procesado de madera,Plank wood ×4,—
Guardabosques,Forester,forester,mesa de crafteo normal,Procesado de madera,Plank wood ×16,—
Guardabosques,Forester,forester,mesa de crafteo normal,Procesado de madera,Plank wood ×4,—
Guardabosques,Forester,forester,mesa de crafteo normal,Procesado de madera,Plank wood ×16,—
Guardabosques,Forester,forester,mesa de crafteo normal,Procesado de madera,Stick ×1,—
Guardabosques,Forester,forester,mesa de crafteo normal,Procesado de madera,Stick ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de germinación,Sapling wood libre ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de germinación,Sapling wood libre ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Tronco colocado envejecido vertical ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Firewood ×8,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Agedfirewood ×8,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Stick ×64,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Plank wood ×16,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Logquad colocado wood vertical ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Logquad barkedcorner wood norte ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Logquad debarked wood vertical ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Logquad debarkedcorner wood norte ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Tronco sin corteza wood vertical ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Viga de soporte wood ×3,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Tablones wood vertical ×3,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Plankslab wood abajo libre ×6,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Plankstairs wood up norte libre ×4,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Tronco sin corteza muy envejecido vertical ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Viga de soporte muy envejecido ×3,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Tronco sin corteza podrido vertical ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Viga de soporte podrido ×3,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Tronco sin corteza muy podrido vertical ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Viga de soporte muy podrido ×3,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Woodenfence wood este-oeste libre ×16,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Woodenfencegate wood n closed left libre ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Roughhewnfence wood este-oeste libre ×4,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Roughhewnfencegate wood n closed libre ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Woodenpath wood norte-sur ×6,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Trapdoor solid wood 1 ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Trapdoor window wood 1 ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Door solid wood ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Door sleek windowed wood ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Tejado inclinado wood este libre ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Slantedroofingbottom wood este libre ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Slantedroofingtop wood este libre ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Slantedroofinghalfleft wood este libre ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Slantedroofinghalfright wood este libre ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Cumbrera de tejado wood norte-sur libre ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Slantedroofingridgeend wood este libre ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Slantedroofingridgehalfleft wood este libre ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Slantedroofingridgehalfright wood este libre ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Punta de tejado wood libre ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Esquina interior de tejado wood este libre ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Esquina exterior de tejado wood este libre ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Carvedlog acacia envejecido bottom liso vertical ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Carvedlog acacia envejecido bottom fancy vertical ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Carvedlog acacia envejecido middle liso vertical ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Carvedlog acacia envejecido middle fancy vertical ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Carvedlog acacia envejecido parte superior liso vertical ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Carvedlog acacia envejecido parte superior fancy vertical ×1,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Ladder wood norte ×6,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Sign ground norte ×4,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Signpost ×4,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Moldrack normal este ×2,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Shelf normal este ×3,—
Guardabosques,Forester,forester,estación especial,Mesa de tallado de madera,Table normal ×1,—
Guardabosques,Forester,forester,receta de compatibilidad,Toolsmith: mangos de herramienta,Handle ×1,—
Guardabosques,Forester,forester,receta de compatibilidad,Toolsmith: mangos de herramienta,Carpentedhandle ×1,—
Guardabosques,Forester,forester,receta de compatibilidad,Toolsmith Fork: mangos de herramienta,Handle ×1,—
Guardabosques,Forester,forester,receta de compatibilidad,Toolsmith Fork: mangos de herramienta,Carpentedhandle ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Flechas,Arrow metal ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Flechas,Arrow bone ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide scraped small ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide scraped medium ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide scraped large ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide scraped huge ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Leather normal liso ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Leather normal liso ×2,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Leather normal liso ×3,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Leather normal liso ×5,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Leather sturdy liso ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×4,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×3,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×2,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×2,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×4,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×3,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×2,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×2,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Procesado de materiales,Hide oiled species ×1,—
Cazador,Hunter,hunter,mesa de crafteo normal,Curtido,Leather ×1,—
Cazador,Hunter,hunter,estación especial,Mesa de trabajo de cuero,Hide scraped size ×1,—
Cazador,Hunter,hunter,estación especial,Mesa de trabajo de cuero,Hide scraped huge ×3,—
Cazador,Hunter,hunter,estación especial,Mesa de trabajo de cuero,Hide scraped huge ×2,—
Cazador,Hunter,hunter,estación especial,Mesa de trabajo de cuero,Hide scraped size ×2,—
Cazador,Hunter,hunter,estación especial,Mesa de trabajo de cuero,Hide scraped huge ×6,—
Cazador,Hunter,hunter,estación especial,Mesa de trabajo de cuero,Hide scraped huge ×4,—
Cazador,Hunter,hunter,receta de compatibilidad,Butchering: flechas,Arrow bone ×1,—
Cazador,Hunter,hunter,receta de compatibilidad,Butchering: bolsas y equipo,Butcherybag standard ×1,—
Cazador,Hunter,hunter,receta de compatibilidad,Butchering: bolsas y equipo,Butcherybag standard ×1,—
Cazador,Hunter,hunter,receta de compatibilidad,Butchering: bolsas y equipo,Butcherybag standard ×1,—
Cazador,Hunter,hunter,receta de compatibilidad,Butchering: bolsas y equipo,Butcherybag standard ×1,—
Cazador,Hunter,hunter,receta de compatibilidad,Butchering: bolsas y equipo,Butcherybag leather ×1,—
Cazador,Hunter,hunter,receta de compatibilidad,Butchering: bolsas y equipo,Butcherybag primitive ×1,—
Cazador,Hunter,hunter,receta de compatibilidad,Butchering: bolsas y equipo,Butcherybag sturdyleather ×1,—
Cazador,Hunter,hunter,receta de compatibilidad,More Arrows: flechas,Arrow barbed metal ×1,—
Cazador,Hunter,hunter,receta de compatibilidad,More Arrows: flechas,Arrow blunt metal ×1,—
Cazador,Hunter,hunter,receta de compatibilidad,More Arrows: flechas,Arrow bodkin metal ×1,—
Cazador,Hunter,hunter,receta de compatibilidad,Primitive Survival: cecina,Jerky bushmeat raw ×8,—
Cazador,Hunter,hunter,receta de compatibilidad,Primitive Survival: cecina,Jerky redmeat raw ×8,—
Cazador,Hunter,hunter,receta de compatibilidad,Primitive Survival: cecina,Jerky fish raw ×8,—
Maleante,Malefactor,malefactor,mesa de crafteo normal,Recuperación de chatarra y piezas,Scrapweaponkit ×1,—
Maleante,Malefactor,malefactor,mesa de crafteo normal,Recuperación de chatarra y piezas,Torchholder ruined empty norte ×1,—
Maleante,Malefactor,malefactor,mesa de crafteo normal,Recuperación de chatarra y piezas,Torchholder envejecido empty norte ×1,—
Maleante,Malefactor,malefactor,mesa de crafteo normal,Recuperación de chatarra y piezas,Torchholder envejecido empty norte ×1,—
Maleante,Malefactor,malefactor,mesa de crafteo normal,Recuperación de chatarra y piezas,Torchholder envejecido empty norte ×1,—
Maleante,Malefactor,malefactor,mesa de crafteo normal,Recuperación de chatarra y piezas,Metal scraps ×1,—
Maleante,Malefactor,malefactor,mesa de crafteo normal,Recuperación de chatarra y piezas,Axe scrap scrap ×1,—
Maleante,Malefactor,malefactor,mesa de crafteo normal,Recuperación de chatarra y piezas,Club scrap scrap ×1,—
Maleante,Malefactor,malefactor,mesa de crafteo normal,Recuperación de chatarra y piezas,Club scrapmace scrap ×1,—
Maleante,Malefactor,malefactor,mesa de crafteo normal,Recuperación de chatarra y piezas,Hoja scrap scrap ×1,—
Maleante,Malefactor,malefactor,mesa de crafteo normal,Recuperación de chatarra y piezas,Lanza scrap scrap ×1,—
Maleante,Malefactor,malefactor,mesa de crafteo normal,Comercio,Gear rusty ×8,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Carreteras de asfalto,Asphaltroad libre ×32,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Basket normal reed ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Basket normal papyrus ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Hunterbackpack ×2,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Hunterbackpack ×2,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Hunterbackpack ×3,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Hunterbackpack ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Hunterbackpack ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Hunterbackpack ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Linensack ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Backpack normal ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Backpack sturdy ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Messengerbag ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Scrollcase ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Scrollcase ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Portablecrate ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Portablecrate ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Vesselframe ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Bolsas y mochilas,Vesselframe ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Velas,Candle ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Velas,Candle ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Velas,Candle ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Velas,Candle ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Velas,Oillamp color up ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Candelabros,Displaycase genérica ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Candelabros,Talldisplaycase genérica ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Lámparas de gas,Lámpara Jonas ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Lámparas de gas,Lámpara Jonas ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Lámparas de gas,Lámpara Jonas ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Lámparas de gas,Lámpara Jonas ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Lámparas de gas,Lámpara Jonas ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Lámparas de gas,Lámpara Jonas ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Lámparas de gas,Lámpara Jonas ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Lámparas de gas,Lámpara Jonas ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Lámparas de gas,Lámpara Jonas ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Faroles y linternas,Farol de papel off ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Faroles y linternas,Farol de papel encendido ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Faroles y linternas,Farol de papel encendido ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Faroles y linternas,Lantern small up ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Faroles y linternas,Lantern small up ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Faroles y linternas,Lantern small up ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Faroles y linternas,Lantern small up ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Faroles y linternas,Lantern large up ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Faroles y linternas,Lantern large up ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Faroles y linternas,Lantern large up ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Faroles y linternas,Lantern large up ×1,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Caminos y senderos,Woodenpath envejecido norte-sur ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Caminos y senderos,Stonepath libre ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Caminos y senderos,Stonepathstairs up norte libre ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Caminos y senderos,Stonepathslab libre ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Caminos y senderos,Stonepath libre ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Caminos y senderos,Stonepath libre ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Caminos y senderos,Stonepath libre ×4,—
Mensajero,Messenger,messenger,mesa de crafteo normal,Caminos y senderos,Woodenpath wood norte-sur ×4,—
Mensajero,Messenger,messenger,estación especial,Mesa de cartografía,Asphaltroad libre ×64,—
Mensajero,Messenger,messenger,estación especial,Mesa de cartografía,Woodenpath envejecido norte-sur ×2,—
Mensajero,Messenger,messenger,estación especial,Mesa de cartografía,Stonepath libre ×2,—
Mensajero,Messenger,messenger,estación especial,Mesa de cartografía,Stonepath libre ×2,—
Mensajero,Messenger,messenger,estación especial,Mesa de cartografía,Stonepath libre ×2,—
Mensajero,Messenger,messenger,estación especial,Mesa de cartografía,Stonepathstairs up norte libre ×2,—
Mensajero,Messenger,messenger,estación especial,Mesa de cartografía,Stonepathstairs up norte libre ×2,—
Mensajero,Messenger,messenger,estación especial,Mesa de cartografía,Stonepathstairs up norte libre ×2,—
Mensajero,Messenger,messenger,estación especial,Mesa de cartografía,Stonepathslab libre ×2,—
Mensajero,Messenger,messenger,estación especial,Mesa de cartografía,Stonepathslab libre ×2,—
Mensajero,Messenger,messenger,estación especial,Mesa de cartografía,Stonepathslab libre ×2,—
Mensajero,Messenger,messenger,estación especial,Mesa de cartografía,Stonepath libre ×1,—
Mensajero,Messenger,messenger,estación especial,Mesa de trabajo de cuero,Backpack normal ×1,—
Mensajero,Messenger,messenger,estación especial,Mesa de trabajo de cuero,Backpack sturdy ×1,—
Mensajero,Messenger,messenger,estación especial,Mesa de trabajo de cuero,Messengerbag ×1,—
Mensajero,Messenger,messenger,estación especial,Mesa de trabajo de cuero,Scrollcase ×1,—
Mensajero,Messenger,messenger,estación especial,Mesa de trabajo de cuero,Basket normal reed ×1,—
Mensajero,Messenger,messenger,estación especial,Mesa de trabajo de cuero,Basket normal papyrus ×1,—
Mensajero,Messenger,messenger,estación especial,Mesa de trabajo de cuero,Hunterbackpack ×1,—
Mensajero,Messenger,messenger,estación especial,Mesa de trabajo de cuero,Hunterbackpack ×2,—
Mensajero,Messenger,messenger,estación especial,Mesa de trabajo de cuero,Hunterbackpack ×3,—
Mensajero,Messenger,messenger,estación especial,Mesa de trabajo de cuero,Hunterbackpack ×4,—
Mensajero,Messenger,messenger,estación especial,Mesa de trabajo de cuero,Hunterbackpack ×4,—
Mensajero,Messenger,messenger,estación especial,Mesa de trabajo de cuero,Linensack ×1,—
Mensajero,Messenger,messenger,receta de compatibilidad,Primitive Survival: embarcaciones,Floatingdock wood norte-sur ×2,—
Mensajero,Messenger,messenger,receta de compatibilidad,Primitive Survival: embarcaciones,Raft norte ×1,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Bloques envejecidos,Overlay damagedstone ×16,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Bloques envejecidos,Ladrillos de piedra envejecidos rock ×1,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Bloques envejecidos,Roca pulida antigua bloque completo rock ×1,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Bloques envejecidos,Roca pulida antigua adoquinado rock ×1,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Bloques envejecidos,Crackedstonebricks rock ×1,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Bloques envejecidos,Diamante piedra clean envejecido ×4,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Bloques envejecidos,Diamante piedra dark envejecido ×4,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Bloques envejecidos,Diamante piedra light envejecido ×4,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Bloques envejecidos,Diamante piedra mixed envejecido ×4,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Montaje de piezas,Rock tipo de piedra ×1,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Montaje de piezas,Stonebrick tipo de piedra ×1,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Montaje de piezas,Stonebricks tipo de piedra ×2,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Montaje de piezas,Tile 2x2 liso travertine ×4,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Montaje de piezas,Stonebrickslab tipo de piedra abajo libre ×2,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Montaje de piezas,Tileslab 2x2 liso travertine abajo libre ×2,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Montaje de piezas,Stonebrickstairs tipo de piedra up norte libre ×1,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Procesado de materiales,Piedra tipo de roca ×4,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Procesado de materiales,Gravel tipo de piedra ×1,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Procesado de materiales,Sand graveltype ×1,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Cuarzo y cristales,Cuarzo liso ×1,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Cuarzo y cristales,Cuarzo ornate ×1,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Cuarzo y cristales,Quartzpillar vertical ×1,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Cuarzo y cristales,Quartzslab abajo libre ×4,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Cuarzo y cristales,Quartzstairs up norte libre ×4,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Tejados y piezas de cubierta,Tejado inclinado slate este libre ×8,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Tejados y piezas de cubierta,Cumbrera de tejado slate norte-sur libre ×8,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Tejados y piezas de cubierta,Punta de tejado slate libre ×8,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Tejados y piezas de cubierta,Esquina interior de tejado slate este libre ×8,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Tejados y piezas de cubierta,Esquina exterior de tejado slate este libre ×8,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Tejados y piezas de cubierta,Beam ridge slate libre ×16,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Tejados y piezas de cubierta,Beam plane slate libre ×16,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Formaciones de cueva,Stalagsection rock 14 ×8,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Formaciones de cueva,Stalagsection rock 12 ×8,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Formaciones de cueva,Stalagsection rock 10 ×8,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Formaciones de cueva,Stalagsection rock 08 ×8,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Formaciones de cueva,Stalagsection rock 06 ×8,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Formaciones de cueva,Stalagsection rock 04 ×8,—
Cantero,Quarrier,quarrier,mesa de crafteo normal,Formaciones de cueva,Crackedrock rock ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Piedra piedra ×4,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Gravel piedra ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Sand piedra ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Sandwavy piedra ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Cobbleskull piedra ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Cobblestoneslab piedra abajo libre ×2,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Cobblestone piedra ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Cobblestonestairs piedra up norte libre ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Rockpolished piedra ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Polishedrockslab piedra abajo libre ×2,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Tile 2x2 liso travertine ×2,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Tileslab 2x2 liso travertine abajo libre ×4,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Stonebricks piedra ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Stonebrickslab piedra abajo libre ×2,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Stonebrickstairs piedra up norte libre ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Drystone piedra ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Drystonefence piedra este-oeste libre ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Crackedrock piedra ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Cobblestonefan piedra norte ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Roca pulida antigua bloque completo piedra ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Roca pulida antigua adoquinado piedra ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Ladrillos de piedra envejecidos piedra ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Crackedstonebricks piedra ×1,—
Cantero,Quarrier,quarrier,estación especial,Banco de corte de piedra,Rock piedra ×1,—
